Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD,Affected_by_Climate_Change
2004,Argentina,Northeast,Soybeans,17.565525292049426,921.219303216387,22.03,2.4532853235221648,10,44.77,14.7,89.88,66.09229691225936,Crop Rotation,815.6239255429732,0
2008,Canada,British Columbia,Rice,30.407168882810605,1047.9224872201148,17.79,1.7477082838945814,10,75.57,30.53,37.62,53.11820386923795,Organic Farming,514.4688722986525,0
2019,Nigeria,North Central,Barley,19.99399786478493,1031.719713683546,9.95,1.878968901607482,8,79.96,35.96,44.17,47.524108141160994,No Adaptation,545.3760481977598,0
2016,Nigeria,North Central,Sugarcane,19.547988373085335,709.9227537497644,9.03,2.5952477783116397,7,99.17,48.25,35.47,45.65691297475886,Organic Farming,468.487547765395,0
2017,India,Tamil Nadu,Coffee,28.426377074319397,860.2547759284633,26.32,2.5199256015304927,10,62.73,46.3,23.67,62.393035721246605,Organic Farming,573.3363468283882,0
2000,Nigeria,North Central,Corn,18.495683247723075,882.072666822053,7.32,3.039933857150731,6,48.19,40.03,78.32,58.36778104245933,Water Management,530.0297919516036,0
2013,Nigeria,South West,Barley,9.037292392973551,1043.78500811342,8.77,1.1997105620609667,10,32.14,5.65,8.92,30.0,Crop Rotation,387.0006324750078,0
1993,USA,Midwest,Rice,24.688230230276076,882.5321729693801,27.56,2.84778034002532,10,83.16,18.98,93.14,79.65950062984196,Organic Farming,777.6271047523969,0
2007,France,Grand Est,Corn,19.255416762172118,955.5562377065057,25.05,2.4513990230491136,10,88.17,34.21,75.81,70.18261173129711,Drought-resistant Crops,708.3665439716392,0
2019,China,South,Corn,19.277430840532926,803.4602906560355,2.88,4.217311460509849,1,70.58,11.07,15.76,69.07466047736196,Organic Farming,959.1735749848182,0
2007,China,North,Wheat,19.278409218815497,790.8643380800418,18.6,2.438324134845492,10,74.43,21.55,60.94,63.54480596896846,Crop Rotation,482.67675415395786,0
1993,India,Punjab,Barley,24.538916200280745,911.5575587075674,28.05,2.148683604321773,10,66.39,0.16,20.21,44.907684777995556,Crop Rotation,480.03268141313356,0
1996,Canada,Quebec,Sugarcane,20.489286696715588,795.8139520779828,19.46,2.3331731578066606,10,23.02,13.01,53.57,56.301520502513114,Water Management,687.7378050429882,0
2019,Russia,Northwestern,Vegetables,24.815875410302816,881.8692807257707,16.95,2.3587786562914834,10,31.77,16.86,66.47,59.70751569988197,No Adaptation,327.202436668031,0
2000,Australia,New South Wales,Sugarcane,14.241473129010833,889.3839122776178,3.75,2.681215970199926,10,23.09,23.28,39.16,82.75318022031374,No Adaptation,681.6771254354745,0
2013,France,Provence-Alpes-Cote d’Azur,Barley,19.00113072424103,761.6309785007054,4.77,3.3615762281375066,4,56.45,27.57,7.21,53.948819729212694,Water Management,545.3134037396355,0
2012,USA,West,Barley,18.596808921537672,550.0563784955207,1.37,3.4578503637309024,0,52.22,38.7,88.64,50.65610021517257,Crop Rotation,841.8324334325295,0
1999,USA,Northeast,Rice,21.69811495074561,754.5287848337098,11.04,2.4304479264925636,10,67.5,49.45,87.95,62.28774443487763,No Adaptation,626.5029806600346,0
2019,Argentina,Patagonia,Sugarcane,16.20442155083009,868.816185246762,15.15,2.4914997160883323,10,80.12,19.83,44.5,63.89085917559882,Organic Farming,422.1394218089472,0
2018,Canada,British Columbia,Wheat,15.597813243184966,733.9569983420322,5.38,3.5391694954612762,4,95.76,31.24,92.31,65.27194547075115,Organic Farming,981.5225696982851,0
1993,Nigeria,North Central,Coffee,24.539106796074154,1046.9530222506241,27.52,1.7267429147999687,10,66.97,27.28,55.59,47.586884779907365,No Adaptation,493.0973398664961,1
2015,Brazil,Southeast,Soybeans,20.691647692511285,867.1063872331003,19.59,2.3709098051464794,10,19.06,36.64,2.06,60.70470712287914,Organic Farming,718.732980207811,0
2013,Canada,British Columbia,Rice,9.736591984457856,760.2551695298974,2.8,4.357010415940275,0,92.02,42.74,26.46,64.54054129041828,Crop Rotation,937.4572784923216,0
2013,Nigeria,North West,Barley,20.50466344679008,896.7895204657484,20.34,2.218191626312656,10,68.34,49.21,20.54,51.940488255895154,Organic Farming,618.1248154733167,0
2003,USA,South,Vegetables,24.155913124639152,935.8843764033616,21.08,2.28345374283259,10,39.35,47.62,23.12,59.41434565687024,No Adaptation,701.6577356609924,0
1997,China,South,Cotton,25.68120048285891,851.5617941139107,16.42,2.570013896090423,9,71.18,5.11,58.42,57.68120634701353,Organic Farming,582.4581127859724,0
2009,Argentina,Northwest,Fruits,14.40451676962585,923.4062415329277,14.11,1.832425238866668,10,83.38,47.15,77.64,40.334900536170615,Drought-resistant Crops,691.3038363208042,0
1995,Argentina,Patagonia,Barley,22.513257701770804,952.7146422794542,20.54,2.257869748277417,10,74.87,0.35,1.47,62.6053512128979,Water Management,589.1230057317857,0
2004,Russia,Northwestern,Vegetables,23.35688430331443,753.568682708782,2.54,3.3373192432085834,5,68.0,39.65,20.59,67.86489117636894,Organic Farming,999.53734535537,0
2019,Australia,Victoria,Fruits,29.289310953119227,931.5185228017458,28.08,2.4462055632380837,10,11.91,5.05,37.74,58.74088983013091,Organic Farming,653.6926316399187,0
1990,Russia,Northwestern,Sugarcane,11.41063028296249,742.6991683412336,4.48,4.445692105869676,1,99.05,32.22,88.34,78.0693013850383,No Adaptation,1084.5958483322754,0
2022,Australia,Queensland,Coffee,17.645948091645806,824.2741087133721,26.47,2.381428370445522,10,84.61,6.72,30.92,55.998146570562454,Organic Farming,780.0099649608821,0
2016,India,Tamil Nadu,Fruits,20.625448663392792,798.6137308378687,13.26,2.3880781495776557,10,22.68,45.76,35.35,58.999588840978745,Crop Rotation,632.8380709174907,0
2015,Canada,Ontario,Corn,17.22910804792199,935.2620374169367,14.43,2.2810261861803083,10,67.7,7.6,25.48,61.98437035236785,Water Management,737.01166418414,0
2000,Australia,Queensland,Barley,24.493990675532494,1039.863993108447,27.62,1.3880475348529644,10,96.71,28.49,68.99,30.15937172063576,Drought-resistant Crops,436.1961787813426,1
2021,India,Punjab,Soybeans,18.290999664687753,1075.0890708880218,19.72,1.016517572652504,10,41.11,5.79,46.03,30.813129058767394,No Adaptation,394.9972784203529,0
1999,India,Punjab,Soybeans,16.217539432704818,900.9559804981367,26.85,2.737002962558349,10,77.69,34.25,26.53,72.62767227282072,No Adaptation,619.8590466029239,0
2021,Australia,Victoria,Cotton,18.196986585713052,726.3358051060162,1.12,4.411825317399196,0,92.2,10.55,68.2,69.10994891459,Drought-resistant Crops,1030.1747197997424,0
1993,Canada,Ontario,Soybeans,21.10082296846805,810.540713486231,27.92,2.390405067964286,10,20.94,40.5,28.52,48.61657012019831,Drought-resistant Crops,792.6675309992129,0
1997,Canada,Quebec,Cotton,17.41890780131895,939.4856621145465,19.85,2.1303548968815114,10,81.37,32.27,79.73,53.823299242974535,Drought-resistant Crops,625.7098284150204,0
2009,Canada,Prairies,Wheat,15.77305140097925,705.3089801054849,5.06,3.6497672507534804,5,94.85,13.69,61.26,79.7017027280371,Crop Rotation,821.6920426966863,0
2019,Canada,British Columbia,Soybeans,19.61628170494059,963.5970112461844,15.77,2.1378857344355873,10,96.46,23.53,9.98,54.69326725599235,No Adaptation,558.8413411203586,0
2019,USA,South,Cotton,19.997804410488502,928.5747165961493,25.29,2.268786933589901,10,66.76,11.36,51.09,58.926138264410724,No Adaptation,559.5419296228912,0
2010,Australia,Western Australia,Barley,22.077124134803032,955.5603664070803,10.95,1.6676329240997874,10,36.8,38.05,23.86,37.373605075176116,Organic Farming,424.31970510794383,0
1991,Canada,Prairies,Barley,16.87542958112647,755.1603439374082,3.86,4.222836861207893,1,66.98,49.59,72.29,69.17308608731625,Water Management,879.088715984493,0
1999,Nigeria,South East,Corn,25.941519969209526,958.3355434963923,13.32,1.8017458305710665,10,17.61,31.45,90.13,45.34782015957455,Organic Farming,308.7339578390905,0
2000,India,West Bengal,Fruits,29.7067600015398,978.6793087320932,27.37,1.8797708458873505,10,34.21,2.75,83.94,42.447233168268994,Organic Farming,465.2818829063422,1
1992,USA,Midwest,Wheat,21.83385534495325,866.2790474658444,2.28,3.362998700728242,6,12.6,21.67,43.55,76.44262100808324,Crop Rotation,840.8610300135067,0
2001,France,Nouvelle-Aquitaine,Corn,24.07408968987632,1021.8228896090943,16.16,2.0082535199038523,10,56.7,37.98,54.15,59.17261242699347,Water Management,692.7527535008713,0
2012,Canada,Quebec,Cotton,23.03576986738169,954.8655885737913,29.97,1.9832702270906908,10,61.55,6.23,68.39,48.294053106966416,Organic Farming,471.5849051534726,1
2001,USA,Midwest,Wheat,18.78836285258795,786.4228738933956,28.1,2.3858742009367506,10,76.34,0.19,68.57,57.40494416314101,No Adaptation,825.7589923922986,0
2009,Nigeria,South West,Rice,22.549434232515594,841.3440013081889,1.62,3.9238585267047448,1,92.93,43.05,42.15,52.537661758631145,No Adaptation,989.2102261647433,0
2009,Canada,British Columbia,Fruits,27.19917668728039,1089.9763640480521,22.71,1.5081932952979673,10,57.07,0.69,76.31,50.47050770335301,Water Management,490.1150309091066,0
2018,India,Maharashtra,Corn,21.531745266265133,884.3459524756504,29.73,3.03541592797659,10,69.37,37.1,56.21,84.38217252736847,Crop Rotation,919.3454061480288,0
2006,India,Tamil Nadu,Soybeans,15.563575141445707,1051.3914659835855,17.14,1.4898485375928598,10,85.63,49.48,32.42,44.20719826686389,Crop Rotation,594.9234263729481,0
2012,China,South,Wheat,17.519203876495787,786.8265147025534,4.71,4.515039945661693,0,99.04,12.36,78.18,68.9224465187178,No Adaptation,994.4906949238368,0
2010,Australia,Western Australia,Rice,27.115612313703878,997.7176314409512,13.55,1.6346158466174479,10,94.8,46.94,0.32,43.079438217776456,No Adaptation,445.10349795039673,0
1995,France,Ile-de-France,Wheat,15.682786348338354,824.6307343232249,18.05,2.1840923518308326,10,81.47,38.57,73.52,47.33495812054703,Organic Farming,648.2383435870261,0
2015,France,Grand Est,Soybeans,24.69979971032359,771.1964547526053,9.66,3.0512760692607057,6,36.22,15.32,74.98,55.85079176337548,No Adaptation,688.0764176129837,0
2013,Russia,Central,Wheat,9.173012279138119,810.5336659508048,2.15,4.214802286122479,0,35.17,26.94,76.78,59.697976816250716,Drought-resistant Crops,1136.2967639080946,0
2010,USA,Northeast,Wheat,23.879097996079626,909.9823001607994,26.64,2.518876603950693,10,95.78,0.31,28.41,64.15327017051968,Crop Rotation,636.4811396695296,0
2008,Canada,Ontario,Vegetables,15.570746326850493,754.8373493393542,5.41,3.821175003081732,2,38.99,41.58,50.82,54.31670449163499,Crop Rotation,821.8197973462406,0
2004,USA,South,Cotton,19.49950123901022,904.5651175884756,10.69,2.215853869293552,10,85.87,39.47,76.12,58.29350044811207,No Adaptation,644.2846389689582,0
1991,Nigeria,South East,Fruits,21.077816940672918,737.9381816692104,20.19,2.5797320180973977,10,37.83,47.25,38.37,68.3524808525829,Organic Farming,755.6818547682091,0
1993,Canada,British Columbia,Barley,21.181957071723186,779.038001556529,17.98,2.2664257436083677,10,37.15,25.07,48.63,52.702152607979365,Crop Rotation,618.821649499172,0
1999,Argentina,Pampas,Rice,16.302174670078294,871.2713763088872,14.61,2.986547860584352,10,37.82,44.33,61.26,93.14872427787557,Organic Farming,823.7351828092304,0
2011,Brazil,South,Vegetables,14.630095314318524,863.989921168146,11.91,2.412803100861563,10,61.74,34.76,98.62,61.57595940020004,No Adaptation,732.0869432360585,0
2005,Brazil,North,Soybeans,15.953433453482948,814.3741784784457,11.89,2.4968356982397863,10,62.56,11.03,86.47,68.7656937843464,No Adaptation,614.3134102542928,0
2001,Australia,New South Wales,Barley,24.96109175481753,890.3756230947008,27.21,2.615199666850919,10,95.63,37.45,20.0,66.3886251191153,Organic Farming,544.6894725978154,0
2015,USA,West,Sugarcane,31.549393529092516,1001.5877946053669,14.4,1.605685769946607,10,92.34,13.02,1.27,43.409128236662035,Water Management,454.9589023852726,0
2009,Argentina,Northwest,Corn,23.370510107953546,984.853805255344,11.55,2.5763499686003075,7,75.77,15.9,41.08,52.594499134769634,No Adaptation,545.9551866135719,0
2009,Canada,Ontario,Wheat,23.262109847511116,1011.4880398258998,29.74,1.8112149498325816,10,67.61,32.39,83.95,43.80600570069838,Organic Farming,396.78539556751025,1
2023,Canada,British Columbia,Coffee,13.631254736685676,697.7213467957721,12.44,3.2196248575752815,7,64.29,0.94,23.66,76.26700887582192,Crop Rotation,862.342605805391,0
2001,France,Grand Est,Soybeans,21.65033733022237,856.7236181341432,10.71,2.5322298380348345,9,56.89,31.14,5.49,58.20253664755927,Drought-resistant Crops,778.9479679135159,0
2003,Argentina,Northwest,Corn,12.948505409577812,953.514426391125,0.54,3.3703351228880636,3,57.32,3.46,95.17,55.08442538687728,No Adaptation,697.0684510788633,0
1995,Nigeria,South West,Sugarcane,18.371539383301208,855.6557360219302,20.61,2.52711861777186,10,44.1,40.96,62.25,65.60135670131042,Crop Rotation,752.9670966117337,0
2019,France,Ile-de-France,Fruits,22.290938174783996,969.926091261576,13.29,2.4377202056743643,10,23.73,26.96,63.56,75.08680856764269,No Adaptation,567.9757214662045,0
2004,Russia,Volga,Barley,12.301070135308102,796.4566680771219,12.23,2.7372282315071073,9,88.27,40.49,54.31,66.36722214658514,No Adaptation,600.3738522497222,0
1995,USA,Midwest,Soybeans,20.791890546325966,791.5715091292293,21.47,2.8297369541017905,10,90.76,22.42,83.8,70.27724558616362,Crop Rotation,640.6814993651913,0
2009,Russia,Volga,Rice,24.86402892770868,932.9893370525053,9.48,2.2215737026275595,9,67.24,8.64,48.92,54.73513814380941,Drought-resistant Crops,662.2030210437314,0
2001,Russia,Central,Sugarcane,20.62781679245498,987.4149468012798,12.61,2.1736419255991777,10,23.25,44.58,93.15,65.25055622970355,Drought-resistant Crops,558.7671029123541,0
2020,Australia,New South Wales,Fruits,19.327620376441168,865.2182341365468,18.23,2.2310401935087327,10,81.05,0.77,19.44,51.659577257471895,Drought-resistant Crops,372.6544020732149,0
2019,China,North,Coffee,23.6010994145988,938.3360541849465,25.12,2.5339936981008746,10,83.75,10.92,10.22,66.00535185003372,Organic Farming,629.657650112558,0
1998,Brazil,North,Corn,27.10282162774435,831.4664956333746,7.16,1.8647147269081277,10,46.41,6.55,3.19,44.50981250913142,No Adaptation,397.57943361408184,0
2021,Argentina,Northwest,Wheat,35.0,969.063143028397,20.66,2.186675889186991,10,86.34,38.7,72.24,62.27714340139083,Drought-resistant Crops,772.3424536740665,0
2007,China,Central,Vegetables,18.69621250870892,904.2965995197076,19.03,2.403749812058034,10,69.8,2.97,82.49,62.972751399885524,Water Management,566.5652634018435,0
2020,France,Provence-Alpes-Cote d’Azur,Corn,20.09221808842744,1032.2616010418196,2.56,2.4764359517675603,6,44.05,6.17,29.72,56.28572476221829,Drought-resistant Crops,745.4695796037408,0
2001,Australia,Western Australia,Coffee,23.707586697375785,1005.023285730537,17.55,1.8076822014007483,10,60.62,42.07,12.03,52.9571029169216,Organic Farming,465.8615060379383,0
1992,Canada,British Columbia,Cotton,21.082074528929546,946.2842781100917,24.03,2.2153656717784638,10,71.55,3.72,92.69,57.975032998088366,Crop Rotation,553.1651138867026,0
2018,Nigeria,South West,Vegetables,23.9334021211563,1014.4516416929646,27.07,2.1407775077803803,10,31.34,43.73,94.32,60.15969440543011,Organic Farming,546.1950961663332,0
2001,China,East,Coffee,21.045909523395213,741.0716251648594,3.57,4.323702244723897,0,62.11,40.41,39.78,58.847691526301375,Drought-resistant Crops,1193.8523235734165,0
2005,Russia,Siberian,Sugarcane,17.922971679936268,1152.263906306266,18.35,0.9081295372264546,10,55.89,2.58,46.55,49.133437067235405,Crop Rotation,248.39180098759383,0
2022,USA,West,Rice,27.211255573496516,930.1115750964514,23.97,2.2501217389268997,10,25.89,25.61,89.3,53.92034661844717,Drought-resistant Crops,650.8275357587877,0
2000,Russia,Volga,Corn,25.8258956540598,742.7691486377304,14.49,2.4651048637476145,10,80.18,0.59,60.87,61.249062655964416,No Adaptation,537.820221029192,0
1992,France,Ile-de-France,Fruits,20.577282496648497,733.865244434279,3.58,4.360638298398203,0,99.06,2.0,28.43,61.103234978661575,Water Management,1022.0505485482771,0
2001,Russia,Central,Barley,23.377325893121743,881.5242095316564,18.82,2.4777125063345524,10,95.32,19.77,6.79,61.150399110167804,Drought-resistant Crops,603.4083191721525,0
1995,Nigeria,North Central,Vegetables,26.504543305513806,722.1646495203522,20.46,2.534647454434522,10,81.85,7.97,58.91,63.98524841802723,No Adaptation,651.0794234559523,0
1994,Australia,New South Wales,Wheat,17.48384857602127,874.7530637439132,5.36,2.2983459546013947,9,86.48,14.86,72.04,48.35255448440468,Crop Rotation,599.5397683209052,0
1997,Argentina,Pampas,Vegetables,24.790651341053152,677.872841535714,5.93,3.7819231214268285,2,57.47,15.06,87.06,54.07590669171001,No Adaptation,835.750743673532,0
2020,France,Provence-Alpes-Cote d’Azur,Barley,22.445183501568017,783.3415596364134,7.21,3.332295099660383,5,18.05,1.97,6.31,57.80848694320407,Crop Rotation,728.040472139454,0
2013,Nigeria,North West,Soybeans,16.531017528932697,845.1422202528996,11.41,2.3664504628290244,10,81.01,27.24,28.77,62.91913542439914,Water Management,716.7539629397809,0
2022,India,West Bengal,Corn,20.025987191996542,913.2910006537319,22.17,2.20098463963107,10,32.99,23.87,99.29,47.42473268764112,Drought-resistant Crops,633.7734590845346,0
1999,USA,West,Sugarcane,23.482861458475305,906.4696703742635,25.82,2.4441489934893674,10,46.96,31.39,49.36,60.933777504351376,Water Management,690.0380779756463,0
2000,Argentina,Northwest,Fruits,20.6651827191986,834.3522825756966,17.13,2.3302764702862984,10,72.76,48.6,98.31,54.52062210733958,Organic Farming,732.4745404306925,0
2016,Argentina,Northeast,Vegetables,24.675341684910023,917.3802197709983,17.22,2.263946224392396,10,69.15,11.35,83.25,56.45939954603253,Drought-resistant Crops,511.337844104044,0
2009,Argentina,Northeast,Wheat,15.425212097475754,561.7283878249791,7.86,2.2922496012848304,7,27.28,29.93,15.11,51.802315624858984,Water Management,403.2252614401993,0
2006,USA,Northeast,Vegetables,18.29065841293811,849.8204457467828,8.51,1.9611378111511908,10,61.18,14.41,35.21,40.16423924331583,No Adaptation,396.0133496986583,0
1995,Brazil,North,Rice,21.520431529493976,736.1103246878888,10.33,2.6652645839296176,6,41.87,18.92,40.14,36.94580056447601,Drought-resistant Crops,584.2347980729508,0
